countrySource,countryTarget,value,type,year,month
United Kingdom,France,2891.489257,import,2019,5
Netherlands,France,1704.5049559999998,import,2019,5
France,France,0.0,import,2019,5
Germany,France,6675.341482,import,2019,5
Italy,France,3471.256082,import,2019,5
Russia,France,553.128643,import,2019,5
China,France,2921.32739,import,2019,5
South Korea,France,576.04,import,2019,5
Japan,France,1330.083599,import,2019,5
India,France,277.61,import,2019,5
Singapore,France,1231.184285,import,2019,5
Indonesia,France,119.734052,import,2019,5
United States,Germany,10982.616947,import,2019,5
Canada,Germany,1412.431526,import,2019,5
Brazil,Germany,1004.581768,import,2019,5
United Kingdom,Germany,6903.260195000001,import,2019,5
Netherlands,Germany,8081.308776999999,import,2019,5
France,Germany,10198.34614,import,2019,5
Germany,Germany,0.0,import,2019,5
Italy,Germany,7139.305695,import,2019,5
Russia,Germany,2013.479574,import,2019,5
China,Germany,9318.66709,import,2019,5
South Korea,Germany,1610.931,import,2019,5
Japan,Germany,2348.320758,import,2019,5
India,Germany,1191.92,import,2019,5
Singapore,Germany,876.9723439999999,import,2019,5
Indonesia,Germany,292.727752,import,2019,5
United States,Italy,4981.994877,import,2019,5
Canada,Italy,671.260838,import,2019,5
Brazil,Italy,383.733284,import,2019,5
United Kingdom,Italy,2197.617302,import,2019,5
Netherlands,Italy,1338.476737,import,2019,5
France,Italy,4822.362339,import,2019,5
Germany,Italy,5558.868908,import,2019,5
Italy,Italy,0.0,import,2019,5
Russia,Italy,775.162191,import,2019,5
China,Italy,1872.39826,import,2019,5
South Korea,Italy,546.148,import,2019,5
Japan,Italy,1036.572196,import,2019,5
India,Italy,428.57,import,2019,5
Singapore,Italy,350.129923,import,2019,5
Indonesia,Italy,149.470653,import,2019,5
United States,Russia,1975.305472,import,2019,5
Canada,Russia,175.51224299999998,import,2019,5
Brazil,Russia,305.216376,import,2019,5
United Kingdom,Russia,771.236621,import,2019,5
Netherlands,Russia,1808.549851,import,2019,5
France,Russia,835.1880769999999,import,2019,5
Germany,Russia,2525.2971,import,2019,5
Italy,Russia,1321.935744,import,2019,5
Russia,Russia,0.0,import,2019,5
China,Russia,5349.36871,import,2019,5
South Korea,Russia,1058.881,import,2019,5
Japan,Russia,1171.602418,import,2019,5
India,Russia,685.37,import,2019,5
Singapore,Russia,592.624655,import,2019,5
Indonesia,Russia,100.371612,import,2019,5
United States,China,39269.108844,import,2019,5
Canada,China,4832.415342,import,2019,5
Brazil,China,2842.710372,import,2019,5
United Kingdom,China,5114.723755,import,2019,5
Netherlands,China,8035.784508,import,2019,5
France,China,2955.307355,import,2019,5
Germany,China,6878.166781999999,import,2019,5
Italy,China,3054.310264,import,2019,5
Russia,China,3990.472733,import,2019,5
China,China,0.0,import,2019,5
South Korea,China,9935.783,import,2019,5
Japan,China,14031.140842,import,2019,5
India,China,6036.87,import,2019,5
Singapore,China,4119.304461,import,2019,5
Indonesia,China,3797.220107,import,2019,5
United States,South Korea,6393.40794,import,2019,5
Canada,South Korea,697.999415,import,2019,5
Brazil,South Korea,477.716792,import,2019,5
United Kingdom,South Korea,432.058766,import,2019,5
Netherlands,South Korea,503.586852,import,2019,5
France,South Korea,298.301288,import,2019,5
Germany,South Korea,884.60098,import,2019,5
Italy,South Korea,428.783071,import,2019,5
Russia,South Korea,641.41301,import,2019,5
China,South Korea,14763.04205,import,2019,5
South Korea,South Korea,0.0,import,2019,5
Japan,South Korea,2515.271614,import,2019,5
India,South Korea,1419.28,import,2019,5
Singapore,South Korea,1196.17368,import,2019,5
Indonesia,South Korea,720.0420330000001,import,2019,5
United States,Japan,11998.379973,import,2019,5
Canada,Japan,1124.834218,import,2019,5
Brazil,Japan,364.464134,import,2019,5
United Kingdom,Japan,919.441137,import,2019,5
Netherlands,Japan,1105.73513,import,2019,5
France,Japan,598.504809,import,2019,5
Germany,Japan,1674.25009,import,2019,5
Italy,Japan,451.209398,import,2019,5
Russia,Japan,711.621407,import,2019,5
China,Japan,13176.42559,import,2019,5
South Korea,Japan,3675.17,import,2019,5
Japan,Japan,0.0,import,2019,5
India,Japan,1144.86,import,2019,5
Singapore,Japan,1460.726172,import,2019,5
Indonesia,Japan,1371.708333,import,2019,5
United States,India,5625.16929,import,2019,5
Canada,India,412.891921,import,2019,5
Brazil,India,400.27338,import,2019,5
United Kingdom,India,905.340789,import,2019,5
Netherlands,India,444.128757,import,2019,5
France,India,459.224413,import,2019,5
Germany,India,749.472982,import,2019,5
Italy,India,658.9307759999999,import,2019,5
Russia,India,294.939423,import,2019,5
China,India,1521.70246,import,2019,5
South Korea,India,569.3240000000001,import,2019,5
Japan,India,541.266543,import,2019,5
India,India,0.0,import,2019,5
Singapore,India,684.997665,import,2019,5
Indonesia,India,363.14663,import,2019,5
United States,Singapore,2274.464449,import,2019,5
Canada,Singapore,72.640749,import,2019,5
Brazil,Singapore,59.74227,import,2019,5
United Kingdom,Singapore,143.333661,import,2019,5
Netherlands,Singapore,302.873984,import,2019,5
France,Singapore,350.15393,import,2019,5
Germany,Singapore,246.351046,import,2019,5
Italy,Singapore,38.446458,import,2019,5
Russia,Singapore,38.487973,import,2019,5
China,Singapore,2623.91917,import,2019,5
South Korea,Singapore,540.49,import,2019,5
Japan,Singapore,642.595048,import,2019,5
India,Singapore,1379.95,import,2019,5
Singapore,Singapore,0.0,import,2019,5
Indonesia,Singapore,1465.82085,import,2019,5
United States,Indonesia,1808.941731,import,2019,5
Canada,Indonesia,130.800467,import,2019,5
Brazil,Indonesia,129.33298,import,2019,5
United Kingdom,Indonesia,134.303026,import,2019,5
Netherlands,Indonesia,340.681443,import,2019,5
France,Indonesia,96.427026,import,2019,5
Germany,Indonesia,235.473857,import,2019,5
Italy,Indonesia,172.923344,import,2019,5
Russia,Indonesia,111.795216,import,2019,5
China,Indonesia,2832.99306,import,2019,5
South Korea,Indonesia,720.15,import,2019,5
Japan,Indonesia,1439.623862,import,2019,5
India,Indonesia,1274.02,import,2019,5
Singapore,Indonesia,1290.399216,import,2019,5
Indonesia,Indonesia,0.0,import,2019,5
United States,United States,0.0,import,2019,6
Canada,United States,20708.476044,import,2019,6
Brazil,United States,2165.510008,import,2019,6
United Kingdom,United States,5038.091884,import,2019,6
Netherlands,United States,4188.593169,import,2019,6
France,United States,3125.356372,import,2019,6
Germany,United States,4416.420884,import,2019,6
Italy,United States,1742.291177,import,2019,6
Russia,United States,1072.419223,import,2019,6
China,United States,9444.20607,import,2019,6
South Korea,United States,4693.157999999999,import,2019,6
Japan,United States,6549.863831000001,import,2019,6
India,United States,3167.82,import,2019,6
Singapore,United States,3801.726105,import,2019,6
Indonesia,United States,618.598975,import,2019,6
United States,Canada,27755.006475,import,2019,6
Canada,Canada,0.0,import,2019,6
Brazil,Canada,167.37821,import,2019,6
United Kingdom,Canada,1127.761046,import,2019,6
Netherlands,Canada,346.461956,import,2019,6
France,Canada,207.018454,import,2019,6
Germany,Canada,469.837247,import,2019,6
Italy,Canada,153.650808,import,2019,6
Russia,Canada,64.86885799999999,import,2019,6
China,Canada,2426.9356,import,2019,6
South Korea,Canada,498.22,import,2019,6
Japan,Canada,913.670341,import,2019,6
India,Canada,302.21,import,2019,6
Singapore,Canada,140.48965800000002,import,2019,6
Indonesia,Canada,120.425636,import,2019,6
United States,Brazil,2623.702977,import,2019,6
Canada,Brazil,291.29529,import,2019,6
Brazil,Brazil,0.0,import,2019,6
United Kingdom,Brazil,243.034711,import,2019,6
Netherlands,Brazil,533.70421,import,2019,6
France,Brazil,239.843557,import,2019,6
Germany,Brazil,415.934572,import,2019,6
Italy,Brazil,336.85183900000004,import,2019,6
Russia,Brazil,179.075101,import,2019,6
China,Brazil,5235.87548,import,2019,6
South Korea,Brazil,194.404,import,2019,6
Japan,Brazil,499.450447,import,2019,6
India,Brazil,197.02,import,2019,6
Singapore,Brazil,115.795794,import,2019,6
Indonesia,Brazil,119.684383,import,2019,6
United States,United Kingdom,4815.420905,import,2019,6
Canada,United Kingdom,558.305851,import,2019,6
Brazil,United Kingdom,157.181139,import,2019,6
United Kingdom,United Kingdom,0.0,import,2019,6
Netherlands,United Kingdom,2541.90495,import,2019,6
France,United Kingdom,2194.040245,import,2019,6
Germany,United Kingdom,3715.004636,import,2019,6
Italy,United Kingdom,939.540514,import,2019,6
Russia,United Kingdom,312.00073,import,2019,6
China,United Kingdom,1847.03488,import,2019,6
South Korea,United Kingdom,276.54200000000003,import,2019,6
Japan,United Kingdom,562.3263,import,2019,6
India,United Kingdom,669.48,import,2019,6
Singapore,United Kingdom,625.659088,import,2019,6
Indonesia,United Kingdom,69.316383,import,2019,6
United States,Netherlands,2447.859439,import,2019,6
Canada,Netherlands,304.91819300000003,import,2019,6
Brazil,Netherlands,123.477529,import,2019,6
United Kingdom,Netherlands,4335.5078490000005,import,2019,6
Netherlands,Netherlands,0.0,import,2019,6
France,Netherlands,4182.645553,import,2019,6
Germany,Netherlands,14144.731228,import,2019,6
Italy,Netherlands,2139.135814,import,2019,6
Russia,Netherlands,315.476057,import,2019,6
China,Netherlands,764.61422,import,2019,6
South Korea,Netherlands,440.089,import,2019,6
Japan,Netherlands,206.977003,import,2019,6
India,Netherlands,284.1,import,2019,6
Singapore,Netherlands,198.766642,import,2019,6
Indonesia,Netherlands,51.947218,import,2019,6
United States,France,4726.58409,import,2019,6
Canada,France,650.713242,import,2019,6
Brazil,France,298.250538,import,2019,6
United Kingdom,France,3107.192948,import,2019,6
Netherlands,France,1662.840778,import,2019,6
France,France,0.0,import,2019,6
Germany,France,6645.632839,import,2019,6
Italy,France,3366.3536340000005,import,2019,6
Russia,France,645.7974019999999,import,2019,6
China,France,2511.20014,import,2019,6
South Korea,France,450.444,import,2019,6
Japan,France,951.88246,import,2019,6
India,France,334.42,import,2019,6
Singapore,France,915.767463,import,2019,6
Indonesia,France,92.659154,import,2019,6
United States,Germany,9580.636588,import,2019,6
Canada,Germany,1154.634277,import,2019,6
Brazil,Germany,815.199458,import,2019,6
United Kingdom,Germany,6062.05035,import,2019,6
Netherlands,Germany,7215.863501000001,import,2019,6
France,Germany,9169.993075,import,2019,6
Germany,Germany,0.0,import,2019,6
Italy,Germany,6258.912106000001,import,2019,6
Russia,Germany,1907.592802,import,2019,6
China,Germany,8516.68306,import,2019,6
South Korea,Germany,1501.09,import,2019,6
Japan,Germany,1840.327966,import,2019,6
India,Germany,979.02,import,2019,6
Singapore,Germany,746.074599,import,2019,6
Indonesia,Germany,236.237044,import,2019,6
United States,Italy,4643.413644,import,2019,6
Canada,Italy,608.214679,import,2019,6
Brazil,Italy,343.98484,import,2019,6
United Kingdom,Italy,2191.808681,import,2019,6
Netherlands,Italy,1222.400124,import,2019,6
France,Italy,4754.373689,import,2019,6
Germany,Italy,5841.15665,import,2019,6
Italy,Italy,0.0,import,2019,6
Russia,Italy,892.694802,import,2019,6
China,Italy,1720.89973,import,2019,6
South Korea,Italy,554.135,import,2019,6
Japan,Italy,952.024515,import,2019,6
India,Italy,406.56,import,2019,6
Singapore,Italy,308.58151200000003,import,2019,6
Indonesia,Italy,120.608845,import,2019,6
United States,Russia,2015.138823,import,2019,6
Canada,Russia,159.864934,import,2019,6
Brazil,Russia,287.798149,import,2019,6
United Kingdom,Russia,785.638968,import,2019,6
Netherlands,Russia,1765.4268530000002,import,2019,6
France,Russia,686.1984,import,2019,6
Germany,Russia,2176.013241,import,2019,6
Italy,Russia,1363.458074,import,2019,6
Russia,Russia,0.0,import,2019,6
China,Russia,5278.54979,import,2019,6
South Korea,Russia,1043.76,import,2019,6
Japan,Russia,984.271792,import,2019,6
India,Russia,537.95,import,2019,6
Singapore,Russia,426.235488,import,2019,6
Indonesia,Russia,100.371612,import,2019,6
United States,China,39002.32345,import,2019,6
Canada,China,4800.179915,import,2019,6
Brazil,China,2655.956594,import,2019,6
United Kingdom,China,4911.912078,import,2019,6
Netherlands,China,7243.700215000001,import,2019,6
France,China,2969.398337,import,2019,6
Germany,China,6433.173248,import,2019,6
Italy,China,2917.035993,import,2019,6
Russia,China,4046.61395,import,2019,6
China,China,0.0,import,2019,6
South Korea,China,8651.466,import,2019,6
Japan,China,12751.484485,import,2019,6
India,China,5907.86,import,2019,6
Singapore,China,3713.888563,import,2019,6
Indonesia,China,2956.138989,import,2019,6
United States,South Korea,6224.492846,import,2019,6
Canada,South Korea,761.324103,import,2019,6
Brazil,South Korea,408.333078,import,2019,6
United Kingdom,South Korea,456.972239,import,2019,6
Netherlands,South Korea,637.006758,import,2019,6
France,South Korea,267.822812,import,2019,6
Germany,South Korea,918.552349,import,2019,6
Italy,South Korea,363.135325,import,2019,6
Russia,South Korea,737.4163070000001,import,2019,6
China,South Korea,13151.46027,import,2019,6
South Korea,South Korea,0.0,import,2019,6
Japan,South Korea,2326.941179,import,2019,6
India,South Korea,1457.39,import,2019,6
Singapore,South Korea,1099.730211,import,2019,6
Indonesia,South Korea,565.097333,import,2019,6
United States,Japan,11920.57177,import,2019,6
Canada,Japan,1167.50745,import,2019,6
Brazil,Japan,304.835059,import,2019,6
United Kingdom,Japan,903.976045,import,2019,6
Netherlands,Japan,846.158222,import,2019,6
France,Japan,566.3300929999999,import,2019,6
Germany,Japan,1458.118959,import,2019,6
Italy,Japan,387.992404,import,2019,6
Russia,Japan,738.2897469999999,import,2019,6
China,Japan,14002.76331,import,2019,6
South Korea,Japan,3837.512,import,2019,6
Japan,Japan,0.0,import,2019,6
India,Japan,1013.14,import,2019,6
Singapore,Japan,1516.29769,import,2019,6
Indonesia,Japan,1080.647214,import,2019,6
United States,India,4142.439831000001,import,2019,6
Canada,India,332.20239100000003,import,2019,6
Brazil,India,286.487328,import,2019,6
United Kingdom,India,677.305987,import,2019,6
Netherlands,India,645.327689,import,2019,6
France,India,418.329693,import,2019,6
Germany,India,626.978676,import,2019,6
Italy,India,379.954024,import,2019,6
Russia,India,306.839732,import,2019,6
China,India,1230.98915,import,2019,6
South Korea,India,523.759,import,2019,6
Japan,India,401.207529,import,2019,6
India,India,0.0,import,2019,6
Singapore,India,373.900921,import,2019,6
Indonesia,India,283.83605,import,2019,6
United States,Singapore,2613.749808,import,2019,6
Canada,Singapore,68.821375,import,2019,6
Brazil,Singapore,44.656068,import,2019,6
United Kingdom,Singapore,282.452713,import,2019,6
Netherlands,Singapore,428.371542,import,2019,6
France,Singapore,283.04242200000004,import,2019,6
Germany,Singapore,284.223105,import,2019,6
Italy,Singapore,45.652404,import,2019,6
Russia,Singapore,44.847153000000006,import,2019,6
China,Singapore,2442.51307,import,2019,6
South Korea,Singapore,554.85,import,2019,6
Japan,Singapore,635.365881,import,2019,6
India,Singapore,1314.01,import,2019,6
Singapore,Singapore,0.0,import,2019,6
Indonesia,Singapore,1465.82085,import,2019,6
United States,Indonesia,1527.313396,import,2019,6
Canada,Indonesia,110.730096,import,2019,6
Brazil,Indonesia,97.94224,import,2019,6
United Kingdom,Indonesia,135.97219199999998,import,2019,6
Netherlands,Indonesia,315.21523,import,2019,6
France,Indonesia,107.284979,import,2019,6
Germany,Indonesia,203.624004,import,2019,6
Italy,Indonesia,221.615334,import,2019,6
Russia,Indonesia,135.736904,import,2019,6
China,Indonesia,2537.48675,import,2019,6
South Korea,Indonesia,662.957,import,2019,6
Japan,Indonesia,1413.205382,import,2019,6
India,Indonesia,1108.48,import,2019,6
Singapore,Indonesia,1273.898459,import,2019,6
Indonesia,Indonesia,0.0,import,2019,6
United States,United States,0.0,import,2019,7
Canada,United States,19134.104935,import,2019,7
Brazil,United States,3377.463192,import,2019,7
United Kingdom,United States,6185.841552000001,import,2019,7
Netherlands,United States,3869.762895,import,2019,7
France,United States,2898.371024,import,2019,7
Germany,United States,5026.358125,import,2019,7
Italy,United States,1642.544406,import,2019,7
Russia,United States,1122.763052,import,2019,7
China,United States,10957.35099,import,2019,7
South Korea,United States,5406.83,import,2019,7
Japan,United States,7346.481620999999,import,2019,7
India,United States,2906.0,import,2019,7
Singapore,United States,3806.818889,import,2019,7
Indonesia,United States,843.526999,import,2019,7
